38	16913.5	562.090401	227.200352	100.960388	2.250391	0.672715	14.568567	2
39	18590	594.901583	242.668498	102.552426	2.366287	0.660084	31.041138	2
40	18560	577.93102	227.495055	110.222502	2.063962	0.69829	4.659531	2
41	19840.5	619.487369	251.718096	108.295891	2.324355	0.649677	7.046131	2
42	18878	598.274166	242.095023	103.484298	2.339437	0.662774	13.921316	2
43	16789	584.357426	221.542321	101.769347	2.176906	0.617842	8.718569	2
44	17675	617.671135	214.869728	110.476242	1.944941	0.582177	14.12244	2
45	17895.5	567.002088	226.373585	108.931171	2.078134	0.699495	7.472007	2
46	16488	617.185853	221.815238	103.392456	2.145372	0.543934	18.501006	2
47	17935.5	571.144223	227.490659	104.690019	2.172993	0.690926	21.295936	2
48	16057.5	578.232536	226.497241	94.191295	2.404652	0.603508	17.086169	2
1	12527	561.078208	244.965304	63.788714	3.840261	0.500046	9.184958	3
2	13743.5	605.80613	262.718481	64.381674	4.080641	0.470587	59.968933	3
3	13724	608.274166	262.185049	65.14599	4.024577	0.466114	19.7876	3
4	13535.5	620.031525	263.030416	63.560994	4.138236	0.442442	54.453947	3
5	9736	528.936073	235.257306	53.037722	4.43566	0.437305	20.763121	3
6	12650	558.391916	237.255137	67.067131	3.537577	0.509826	40.467144	3
7	13607.5	606.433546	263.167247	66.70832	3.945044	0.464967	49.725906	3
8	12568.5	576.835567	252.039679	63.505905	3.96876	0.474667	5.568388	3
9	13448.5	606.433546	263.685419	64.195015	4.107568	0.459534	6.074013	3
10	12234	615.019333	273.936124	58.694122	4.667182	0.406444	35.327009	3
11	10078.5	542.00714	240.752985	55.443665	4.342299	0.431118	9.477581	3
12	13626	594.04877	258.745048	63.387696	4.081944	0.485215	8.22546	3
13	13291.5	578.149276	252.343021	66.370174	3.802055	0.499694	34.528453	3
14	12385.5	558.776692	241.006224	65.276336	3.692092	0.498479	23.046458	3
15	12193.5	598.00714	268.307659	57.706152	4.64955	0.428475	9.795885	3
16	12168	595.7645	264.382299	59.3043	4.458063	0.430804	38.882178	3
17	11928.5	572.977703	249.162598	59.033889	4.220671	0.456584	17.043366	3
18	12304.5	564.634557	246	61.611687	3.992749	0.484997	12.80018	3
19	12795.5	556.776692	234.173013	70.064256	3.342261	0.518687	32.580542	3
20	13785	614.04877	264.189326	64.031242	4.125944	0.459421	16.787846	3
21	14909	629.362479	272.737969	68.88396	3.959383	0.472995	54.019125	3
22	11827.5	583.605119	256.400078	59.539903	4.306357	0.43638	26.170965	3
23	12186.5	608.835567	270.558681	59.3043	4.56221	0.413132	34.305402	3
24	13308	590.735062	261.354166	63.505905	4.115431	0.479222	32.418924	3
25	14481.5	617.663994	266.47514	65.375837	4.076049	0.477001	49.826997	3
26	11708	539.220343	231.036794	66.098411	3.495346	0.506011	58.884946	3
27	14508.5	624.149276	270.06851	66.272166	4.075142	0.46801	58.661586	3
28	11404.5	580.492422	259.233485	56.035703	4.62622	0.425298	16.132974	3
29	15006.5	637.948265	275.862284	69.050706	3.995068	0.46336	17.381817	3
30	13693.5	596.374671	254.974509	66.760767	3.819227	0.483822	12.811325	3
31	11512.5	537.261974	230.867928	63.890531	3.613492	0.501196	12.41081	3
32	10927.5	583.830515	257.769277	57.384667	4.491954	0.402863	32.0918	3
33	12312.5	588.232536	256.643722	59.413803	4.319598	0.447155	70.963329	3
34	12690.5	575.80613	251.431899	64.132675	3.920496	0.48099	51.045424	3
35	12023.5	604.835567	269.141227	60.671245	4.436059	0.413015	49.20005	3
36	12873.5	600.149276	262.545234	61.814238	4.247326	0.449146	27.422716	3
37	11357	578.735062	255.476026	57.870545	4.414612	0.426102	38.54851	3
38	12221.5	552.634557	241.580214	65.734314	3.675101	0.502873	13.136363	3
39	13533	584.190906	255.001961	64.938432	3.926827	0.498304	63.028161	3
40	11820	573.019333	230.824609	65.764732	3.509854	0.452365	8.750098	3
41	13172	613.102593	267.899235	60.016664	4.463747	0.440347	61.430646	3
42	11802.5	613.320849	273.592763	55.145263	4.96131	0.394283	16.814865	3
43	11558	539.906635	236.408545	61.814238	3.8245	0.498259	40.596888	3
44	12229	546.249781	237.842385	61.204575	3.886023	0.515013	42.931403	3
45	12591	583.421354	256.943574	63.198101	4.065685	0.464842	50.889397	3
46	12255.5	573.68838	245.489307	62.096699	3.953339	0.467939	20.930431	3
47	11507.5	534.350286	231.482181	64.938432	3.564641	0.506453	42.100791	3
48	12312.5	553.80613	243.905719	65.276336	3.736511	0.504476	25.745248	3
1	12875	570.04877	243.205674	65.069194	3.737647	0.49789	33.511393	3
2	11682.5	521.462984	223.486017	65.520989	3.410907	0.539882	13.894913	3
3	12780	574.04877	249.230817	63.788714	3.90713	0.487352	10.500531	3
4	9683	511.646749	220.292987	58.463664	3.768033	0.464814	35.578104	3
5	12354	559.563489	243.741667	63.198101	3.856788	0.495814	35.460894	3
6	13265.5	580.291411	250.241883	65.069194	3.845781	0.495041	25.057583	3
7	10426	495.421354	214.758003	61	3.520623	0.533799	18.60749	3
8	11230	584.617312	257.029181	57.008771	4.50859	0.412901	11.734044	3
9	12068	533.989895	227.490659	69.46222	3.275027	0.531838	27.880322	3
10	11003.5	522.575682	223.403223	61.400326	3.63847	0.50634	22.469012	3
11	9723.5	526.00714	228.709423	57.140179	4.002603	0.44162	3.553702	3
12	10391	548.107646	241.350368	56.0803	4.303657	0.434646	56.520683	3
13	10736.5	571.521859	252.958495	55.226805	4.580357	0.413054	5.415389	3
14	11382.5	526.291411	228.442553	63.600314	3.591846	0.51641	3.632952	3
15	12338.5	603.605119	262.908729	59.682493	4.405123	0.425565	6.520448	3
16	14314.5	627.747255	273.227012	64.536811	4.233661	0.456474	66.172896	3
17	12018	614.416301	270.601183	59.808026	4.524496	0.400052	43.887318	3
18	9810.5	533.521859	234.337364	56.320511	4.160782	0.433108	23.397167	3
19	11963	541.563489	232.606965	66.219333	3.512675	0.512568	20.170272	3
20	11961	563.362479	243.402958	63.126856	3.855775	0.473589	36.037894	3
21	12607.5	571.119838	248.712686	65.513357	3.796366	0.485718	7.606876	3
22	11754	550.592927	241.913208	60.207973	4.01796	0.48723	20.924168	3
23	11648	589.906635	261.619953	56.142675	4.659912	0.420625	18.238981	3
24	12117.5	589.830515	248.169297	63.158531	3.929308	0.437692	44.449739	3
25	12481.5	545.261974	234.480276	67.720012	3.462496	0.527553	33.43301	3
26	13823.5	603.261974	259.378102	65.122961	3.982898	0.477327	37.494052	3
27	13534.5	591.605119	259.239272	65.620119	3.950607	0.485946	9.40352	3
28	10294	562.558437	246.130047	52.801515	4.66142	0.408751	21.453742	3
29	13174.5	604.634557	255.158774	62.03225	4.113325	0.452854	73.435422	3
30	12802	595.705625	258.21309	63.285069	4.080158	0.45334	34.202637	3
31	12127.5	549.663994	233.308808	64.070274	3.641452	0.504413	47.27881	3
32	13354	588.04877	255.54843	65.115282	3.924554	0.485282	52.0139	3
33	11921	565.563489	244.165927	60.033324	4.067173	0.468338	58.553858	3
34	14116	627.102593	269.979629	65.764732	4.105234	0.45107	41.999764	3
35	13948.5	611.119838	268.538638	65.122961	4.123563	0.469337	24.062635	3
36	12116.5	587.261974	250.059993	60.299254	4.146983	0.441492	25.285036	3
37	11334.5	574.149276	256.236219	62.072538	4.128013	0.432078	35.912032	3
38	11567	574.592927	255.22735	58.309519	4.377113	0.440261	34.870575	3
39	10917	569.906635	254.503438	55.081757	4.620467	0.422382	13.486724	3
40	11365.5	548.634557	242.63759	59.439044	4.082125	0.474495	11.805035	3
41	10782	565.421354	252.230054	56.885851	4.433968	0.423804	9.006537	3
42	13044.5	570.433546	247.891105	66.287254	3.73965	0.503764	13.762176	3
43	12724	581.93102	249.208748	65.551506	3.801724	0.472161	38.938866	3
44	11509.5	534.350286	234.337364	59.3043	3.95144	0.506541	42.089006	3
45	10443.5	558.433546	243.821656	55.901699	4.361614	0.420836	21.497277	3
46	11927	595.421354	262.488095	57.078893	4.598689	0.422758	14.556	3
47	13040.5	579.462984	250.683067	62.39391	4.017749	0.488037	63.834161	3
48	13031	593.362479	259.514932	61.846584	4.196108	0.465101	32.150152	3
1	14997	613.587874	260.537905	72.780492	3.579777	0.500565	9.265786	4
2	10585	493.906635	213.721782	63.788714	3.350464	0.545269	18.633932	4
3	12063	569.84776	248.261958	70.349129	3.528998	0.466818	43.073965	4
4	12812	559.84776	239.415956	67.364679	3.554028	0.513673	25.911729	4
5	14795	599.84776	257.497573	72.173402	3.567763	0.516705	30.248587	4
6	13690.5	586.149276	253.712436	67.742158	3.745266	0.50074	15.308532	4
7	12704.5	555.948265	242.40462	66.287254	3.656881	0.516534	45.301593	4
8	15953.5	637.605119	272.523393	71.700767	3.800843	0.493131	19.381587	4
9	14054.5	588.634557	256.035154	69.260378	3.696705	0.509722	32.157799	4
10	13258.5	585.80613	256.400078	63.63961	4.028939	0.485508	17.54958	4
11	13862.5	571.80613	245.489307	72.443081	3.38872	0.532787	21.309062	4
12	13696	577.705625	250.683067	67.475922	3.715148	0.515692	27.936793	4
13	13584	561.84776	244	73.164199	3.334964	0.540755	6.882	4
14	14685.5	591.948265	253.239018	71.063352	3.563567	0.526661	12.80216	4
15	13923.5	592.717817	252.669745	70.45566	3.586224	0.498038	8.134848	4
16	14552.5	605.546244	256.970815	72.18033	3.560122	0.498715	35.96364	4
17	15597	637.303604	274.322803	73.082146	3.753623	0.482568	25.641881	4
18	11774	564.190906	239.883305	62.513998	3.837273	0.464817	16.896215	4
19	12865.5	587.605119	243.741667	66.189123	3.682503	0.468237	45.542088	4
20	13212.5	583.002088	249.873968	66.483081	3.75846	0.488489	46.636418	4
21	11076.5	503.865005	213.412746	64.776539	3.294599	0.548257	20.519421	4
22	12225	537.705625	234.610315	68.066144	3.446799	0.531336	11.317762	4
23	13093	571.220343	248.573933	66.910388	3.715028	0.504245	24.115973	4
24	13148	581.019333	253.810953	65.513357	3.874186	0.489428	24.291678	4
25	13901	593.563489	256.538496	68.731361	3.732481	0.495817	43.73086	4
26	13664	575.563489	247.080958	69.584481	3.550806	0.518324	5.302123	4
27	13799	595.161468	257.573291	66.940272	3.847808	0.48954	38.347832	4
28	13571.5	581.68838	246.617112	71.309186	3.45842	0.504031	47.728379	4
29	13868.5	590.090401	253.333772	68.066144	3.721876	0.500498	14.955833	4
30	14542.5	600.634557	256.439077	71.112587	3.6061	0.506557	13.237282	4
31	12230	571.362479	237.899138	66.483081	3.578341	0.470774	15.801855	4
32	11836.5	554.634557	235.3593	63.071388	3.731633	0.483525	42.925983	4
33	12702	565.563489	242.39637	65.620119	3.693934	0.499021	14.389659	4
34	13437	607.705625	251.67638	65.490457	3.842947	0.45722	19.272223	4
35	12699	573.362479	240.441261	67.26812	3.574372	0.485424	25.214382	4
36	11615	521.705625	223.143452	64.761099	3.44564	0.536263	40.61313	4
37	13162.5	569.345234	241.660919	69.634761	3.470406	0.510266	26.908788	4
38	12382.5	551.119838	237.427884	65.375837	3.631738	0.512302	9.089253	4
39	13922	601.161468	256.780062	66.407831	3.866714	0.484093	36.794918	4
40	12022	563.220343	239.409691	64.124878	3.733492	0.476244	21.25989	4
41	14300	589.705625	256.329866	68.066144	3.765894	0.516744	12.765965	4
42	14876	634.759447	271.280298	68.066144	3.985539	0.463957	24.562505	4
43	13891	614.132031	259.946148	68.622154	3.788079	0.462828	30.196156	4
44	11850	541.161468	227.8618	67.896981	3.355993	0.508481	14.692657	4
45	14417.5	621.085348	260.72591	70.661163	3.689805	0.469675	19.75852	4
46	13202	565.563489	243.741667	67.186308	3.627847	0.518665	30.555931	4
47	11832.5	554.801077	237.472104	63.06346	3.765605	0.483072	42.934806	4
48	14118.5	598.374671	257.614052	69.050706	3.730795	0.49551	36.656498	4
1	11490	525.019333	224.902201	68.007353	3.307028	0.523817	27.825442	4
2	13238.5	574.918828	246.288449	66.483081	3.704528	0.50331	33.086517	4
3	13748	583.84776	252.857667	70.035705	3.610411	0.506816	32.940196	4
4	12205	556.333041	236.177899	65.620119	3.599169	0.495539	8.60589	4
5	12612.5	562.776692	242.002066	65.276336	3.707348	0.500425	31.336525	4
6	11418	525.906635	228.632894	65.192024	3.507068	0.518779	38.312343	4
7	10542.5	525.320849	217.589062	62.201286	3.498144	0.48007	8.062334	4
8	13411.5	598.943213	250.139961	68.709534	3.640542	0.469803	27.837055	4
9	12660.5	558.232536	238.296034	68.731361	3.467064	0.510541	22.238097	4
10	12695.5	559.605119	239.885389	66.219333	3.622588	0.509444	41.700225	4
11	14266	614.04877	267.046812	66.483081	4.016764	0.475452	34.538868	4
12	15036	617.646749	264.560012	71.8401	3.682623	0.495293	12.196661	4
13	13087	551.84776	234.337364	70.45566	3.326026	0.540022	29.078894	4
14	13575.5	565.948265	243.195395	70.405966	3.454187	0.532614	32.801267	4
15	13792	588.190906	253.503452	71.021124	3.569409	0.500957	9.586473	4
16	13572.5	563.119838	241.006224	72.339477	3.3316	0.537859	31.442445	4
17	14233.5	597.88939	253.931093	71.470274	3.552961	0.500357	41.901275	4
18	13158.5	553.80613	238.472221	70.114193	3.401198	0.539139	8.682529	4
19	12461	559.646749	241.373155	64.845971	3.722254	0.499959	40.579205	4
20	13327.5	570.492422	244.135208	66.910388	3.648689	0.514587	18.00114	4
21	12807.5	579.320849	252.642039	64.195015	3.93554	0.479552	16.573005	4
22	13932	601.078208	262.408079	66.287254	3.958651	0.484575	10.818793	4
23	13695	581.504614	251.390135	68.117545	3.690534	0.508939	22.435552	4
24	13091	577.705625	254.232177	65.276336	3.894707	0.492912	26.312148	4
25	12323.5	549.80613	238.516247	65.513357	3.640727	0.5123	8.738287	4
26	13579.5	571.747255	241.627813	72.443081	3.335416	0.522018	39.689695	4
27	14498	588.190906	255.327241	71.344236	3.578807	0.526601	29.890371	4
28	14438	602.132031	261.275716	70.604532	3.700552	0.500419	12.704235	4
29	13432.5	578.149276	249.200722	67.067131	3.715691	0.504995	44.295805	4
30	13128	585.161468	251.920622	63.600314	3.960996	0.481789	37.845721	4
31	12198.5	561.261974	243.821656	65.14599	3.742696	0.486615	33.71368	4
32	14516.5	602.918828	257.777035	69.180922	3.726129	0.501827	37.310931	4
33	13514.5	586.634557	253.160028	66.030296	3.833998	0.493486	47.158487	4
34	15007	595.362479	258.379566	72.111026	3.58308	0.532036	8.094735	4
35	13978	581.563489	253.712436	68.731361	3.691363	0.519351	6.493773	4
36	12804.5	547.119838	236.957802	67.911707	3.489204	0.537536	9.99946	4
37	12035.5	552.859953	234.829726	65.734314	3.572407	0.494816	30.866471	4
38	12791	540.735062	232.55107	67.186308	3.461287	0.549725	43.498872	4
